"","words","Freq"
"58919","yippppppppppeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee",1
"58920","yipppppppppppeeee",1
"58921","yipppyyy",1
"58922","yir7am",1
"58923","yis",1
"58924","yiu",1
"58925","yiur",1
"58926","yiwlrgfawylfreyhdgvsuckinonafatcocklegbtvlehbfvekristina",1
"58927","yiyzj80bpey",1
"58928","yje",1
"58929","yjeve",1
"58930","ykkü¾¦˜¼sjakso",1
"58931","yknow",1
"58932","yksin",1
"58933","yl3n",1
"58934","yla",1
"58935","ylburn",1
"58936","ylc",1
"58937","ylimü¾†”¼ü¾†”¼rü¾†”¼isiü¾†”¼",1
"58938","yllü¾†”¼tysmenu",1
"58939","yllü¾†”¼tyt",1
"58940","ymob",1
"58941","ympü¾†”¼rystouhuilut",1
"58942","ynag",1
"58943","yndlingsord",1
"58944","ynelndu",1
"58945","ynglings",1
"58946","yngwie",1
"58947","ynki",1
"58948","yobys",1
"58949","yodler",1
"58950","yog",1
"58951","yogatime",1
"58952","yoggie",1
"58953","yoghurtt",1
"58954","yogyakarta",1
"58955","yoho",1
"58956","yohurt",1
"58957","yokohama",1
"58958","yokubou",1
"58959","yokudibanisa",1
"58960","yola",1
"58961","yolasite",1
"58962","yolker",1
"58963","yolla",1
"58964","yollar",1
"58965","yollarin",1
"58966","yolo",1
"58967","yomting",1
"58968","yona",1
"58969","yondaime",1
"58970","yone",1
"58971","yonemitsu",1
"58972","yonge",1
"58973","yonkis",1
"58974","yoo",1
"58975","yooh",1
"58976","yoohoo",1
"58977","yooohooo",1
"58978","yooooo",1
"58979","yoooooooouuuuuuu",1
"58980","yooooou",1
"58981","yoooou",1
"58982","yooooyyyy",1
"58983","yooouu",1
"58984","yoouuu",1
"58985","yoouuuuurrr",1
"58986","yooyy",1
"58987","yori",1
"58988","yorkey",1
"58989","yorktown",1
"58990","yorn",1
"58991","yorokobi",1
"58992","yorself",1
"58993","yoru",1
"58994","yorvit",1
"58995","yosef",1
"58996","yoself",1
"58997","yoshikawa",1
"58998","yossi",1
"58999","yost",1
"59000","yoter",1
"59001","you",1
"59002","youall",1
"59003","youe",1
"59004","youfor",1
"59005","yougort",1
"59006","youh",1
"59007","youhavenoidea111",1
"59008","youhear",1
"59009","youknow",1
"59010","youknowwhoyouare",1
"59011","youko",1
"59012","youmacon",1
"59013","youmad",1
"59014","youmu",1
"59015","youna",1
"59016","youngens",1
"59017","younglings",1
"59018","youngmoney",1
"59019","youngs",1
"59020","younis",1
"59021","youpi",1
"59022","youpiiiiiii",1
"59023","yourfilms",1
"59024","yourfriends",1
"59025","youright",1
"59026","yournervesgetonyournervesiknowastatustha",1
"59027","yoursevels",1
"59028","yourslef",1
"59029","yourtears",1
"59030","yousaidyoulurvedmethewayilurvedyou",1
"59031","youtalking",1
"59032","youthbuild",1
"59033","youthfullness",1
"59034","youtubeland",1
"59035","youtubin",1
"59036","youuur",1
"59037","youuuuuuu",1
"59038","youuuuuuuu",1
"59039","youv",1
"59040","youvee",1
"59041","youz",1
"59042","yovita",1
"59043","yow",1
"59044","yowww",1
"59045","yowwww",1
"59046","yowza",1
"59047","yoxen",1
"59048","yoyeins",1
"59049","yoyito",1
"59050","yoyoyour",1
"59051","yoyoyoyoyoyoyo",1
"59052","yozs",1
"59053","ypa",1
"59054","ypjgzd7frps",1
"59055","ypovrixio",1
"59056","ypperligt",1
"59057","ypsilanti",1
"59058","ypur",1
"59059","yq",1
"59060","yr3",1
"59061","yr8",1
"59062","yrittü¾†”¼mü¾†”¼llü¾†”¼",1
"59063","yrittü¾†”¼ü¾†”¼",1
"59064","yrrrrr",1
"59065","yrwdll",1
"59066","yrz",1
"59067","ys",1
"59068","ysam7k",1
"59069","yseyseyyes",1
"59070","yshi",1
"59071","yskawica",1
"59072","ysr",1
"59073","ysters",1
"59074","ystrday",1
"59075","ystü¾†”¼vien",1
"59076","ytown",1
"59077","ytozontpoja7czo1oijpbmrleci7atoxo3m6otoizmfux2jsyxn0ijtpoji7czo2oiimawq9mtiio30",1
"59078","ytuindelik",1
"59079","yuc",1
"59080","yucatan",1
"59081","yuch",1
"59082","yuckk",1
"59083","yuckkkkkkkk",1
"59084","yuckky",1
"59085","yuddha",1
"59086","yuen",1
"59087","yuengling",1
"59088","yugioh",1
"59089","yugo",1
"59090","yugun",1
"59091","yuhin",1
"59092","yuhuuu",1
"59093","yuhuuuuu",1
"59094","yukari",1
"59095","yukeeero",1
"59096","yuki",1
"59097","yukiko",1
"59098","yukkie",1
"59099","yukkk",1
"59100","yukkkkk",1
"59101","yuksek",1
"59102","yula",1
"59103","yuletide",1
"59104","yuliani",1
"59105","yulius",1
"59106","yum2",1
"59107","yumcha",1
"59108","yumitra",1
"59109","yummi",1
"59110","yummii",1
"59111","yummmmmmmmmmm",1
"59112","yummmmy",1
"59113","yummmyy",1
"59114","yummmyyyy",1
"59115","yumms",1
"59116","yummyyy",1
"59117","yumna",1
"59118","yumsan",1
"59119","yumuu",1
"59120","yunhee",1
"59121","yuo",1
"59122","yuong",1
"59123","yupeeeeeeeeeeeeeeeeeeeeeeeeeeeeee",1
"59124","yupi",1
"59125","yupiii",1
"59126","yupp",1
"59127","yuppie",1
"59128","yupppi",1
"59129","yupppppppppyyyyyyyyyyyyy",1
"59130","yupyup",1
"59131","yurself",1
"59132","yusheng",1
"59133","yuss",1
"59134","yusss",1
"59135","yusssssssssssssssssssssssssss",1
"59136","yuuppyyyyy",1
"59137","yuuuhooo",1
"59138","yuuuhuuu",1
"59139","yuuuukkkk",1
"59140","yuuuummmm",1
"59141","yuuuuum",1
"59142","yuuuuuummmmyyy",1
"59143","yuuuuuuuuup",1
"59144","yuvi",1
"59145","yuxi",1
"59146","yuy",1
"59147","yuyan",1
"59148","yuyuhakusho",1
"59149","yvela",1
"59150","yves",1
"59151","yvetot",1
"59152","yvette",1
"59153","yvr",1
"59154","yvs",1
"59155","yw",1
"59156","ywal",1
"59157","ywant",1
"59158","ywie",1
"59159","ywo",1
"59160","yx",1
"59161","yyaaayyy",1
"59162","yyeeeaaahhhhh",1
"59163","yyeeeeeaaaahhhh",1
"59164","yyou",1
"59165","yyy",1
"59166","yyyeaaahh",1
"59167","yyyyaaayyy",1
"59168","yyyypppppyyyy",1
"59169","yyyyy",1
"59170","yyyyyaaaaaaaaayyyyyyyy",1
"59171","yyyyyeaaaaaaaaaaahhhhh",1
"59172","yyyyyeeeeeeeeeeyyyyyyyy",1
"59173","yyyyyyeeeeeeehhh",1
"59174","yyyyyyyyyeeeeeeeeeeesssssssssssssss",1
"59175","yyyyyyyyyyyyeeeeeeeeeeeeeeeeessssssssssssssssss",1
"59176","yyyyyyyyyyyyyoooooooooooooouuu",1
"59177","yyyyyyyyyyyyyyy",1
"59178","yz25zxzbhdw",1
"59179","yzf",1
"59180","yü¾Œ£¤¼made",1
"59181","yü¾˜¶˜¼re",1
"59182","yü¾¦˜¼t",1
"59183","yü¾Ž†”¼ü¾Ž†”¼hey",1
"59184","z00000teddrumkaaaaaauggh",1
"59185","z0mbies",1
"59186","z124fa",1
"59187","z2bgjh",1
"59188","z6fd",1
"59189","z93",1
"59190","zaa",1
"59191","zaaa",1
"59192","zaaaaaaaaaaaaaaaaaaaaaaaaaaatatatzazazaaagagaggagagagagabrbrwbrkkwbwr",1
"59193","zaaada",1
"59194","zaat",1
"59195","zabalit",1
"59196","zabane",1
"59197","zabavnejsia",1
"59198","zabavno",1
"59199","zabche",1
"59200","zaben",1
"59201","zabiera",1
"59202","zabijem",1
"59203","zabioo",1
"59204","zabit",1
"59205","zabitych",1
"59206","zablets",1
"59207","zaboo",1
"59208","zaboravim",1
"59209","zaboravio",1
"59210","zabrani",1
"59211","zachcia",1
"59212","zachepi",1
"59213","zachery",1
"59214","zachwycaj",1
"59215","zacina",1
"59216","zacky",1
"59217","zacz",1
"59218","zad",1
"59219","zada",1
"59220","zadni",1
"59221","zadnji",1
"59222","zadovoljiti",1
"59223","zadovoljna",1
"59224","zadovoljni",1
"59225","zaebali",1
"59226","zafü¾Œ¶˜¼n",1
"59227","zag",1
"59228","zagar",1
"59229","zagleda",1
"59230","zagra",1
"59231","zagrebe",1
"59232","zagrebi",1
"59233","zah",1
"59234","zahedi",1
"59235","zahladjenje",1
"59236","zahmet",1
"59237","zahn",1
"59238","zahvalim",1
"59239","zaid",1
"59240","zaidee",1
"59241","zainelessness",1
"59242","zainteresovani",1
"59243","zainteresowany",1
"59244","zaire",1
"59245","zaj",1
"59246","zajimavy",1
"59247","zak",1
"59248","zakasnjenje",1
"59249","zakazuje",1
"59250","zakhm",1
"59251","zaklu",1
"59252","zalana",1
"59253","zalde",1
"59254","zaleje",1
"59255","zalepemou",1
"59256","zales",1
"59257","zalet",1
"59258","zalewskiego",1
"59259","zalian",1
"59260","zaliczenia",1
"59261","zalijemo",1
"59262","zalijes",1
"59263","zalzala",1
"59264","zamalek",1
"59265","zamanda",1
"59266","zamanlar",1
"59267","zamba",1
"59268","zambetul",1
"59269","zamboldi",1
"59270","zamin",1
"59271","zaminuva",1
"59272","zampano",1
"59273","zampe",1
"59274","zampieri",1
"59275","zana",1
"59276","zander",1
"59277","zanehnh",1
"59278","zaneuihjgtrdhghhjhtgtfgdfrfdsuhrel54tijv",1
"59279","zankoku",1
"59280","zanoah",1
"59281","zaochang",1
"59282","zap",1
"59283","zapad",1
"59284","zapada",1
"59285","zapalila",1
"59286","zapato",1
"59287","zapis",1
"59288","zapisem",1
"59289","zapochvat",1
"59290","zapotlanejo",1
"59291","zapowiada",1
"59292","zapozan",1
"59293","zappa",1
"59294","zapravo",1
"59295","zaps",1
"59296","zapto",1
"59297","zaptofsh",1
"59298","zapytajcie",1
"59299","zar",1
"59300","zaraa",1
"59301","zaraz",1
"59302","zares",1
"59303","zarha",1
"59304","zarknick",1
"59305","zarobim",1
"59306","zarywa",1
"59307","zasa",1
"59308","zasba",1
"59309","zasebec",1
"59310","zastanawia",1
"59311","zastavil",1
"59312","zastaviü¾˜“¤¼",1
"59313","zasto",1
"59314","zastrzel",1
"59315","zasypiam",1
"59316","zatem",1
"59317","zaterdagavond",1
"59318","zaterdagmorgen",1
"59319","zation",1
"59320","zatlar",1
"59321","zatlary",1
"59322","zatrzymali",1
"59323","zatvoren",1
"59324","zau",1
"59325","zaujimava",1
"59326","zauvijek",1
"59327","zavacs",1
"59328","zavala",1
"59329","zavezne",1
"59330","zavraü¾™“¤¼dili",1
"59331","zavrsi",1
"59332","zavuku",1
"59333","zawentgtt32yeeu98isowdowpswsopopsp",1
"59334","zawodz",1
"59335","zawrü¾Œ¶˜¼t",1
"59336","zayyaun",1
"59337","zborou",1
"59338","zbran",1
"59339","zbrisu",1
"59340","zby",1
"59341","zbyte",1
"59342","zcela",1
"59343","zcelc9xfl9a",1
"59344","zdatne",1
"59345","zdecydowanie",1
"59346","zdendou",1
"59347","zdesenie",1
"59348","zdle",1
"59349","zdravotneho",1
"59350","zdravotnü¾™†”¼ch",1
"59351","zdravstvuet",1
"59352","zdut",1
"59353","zduü¾˜“¤¼no",1
"59354","zeal",1
"59355","zealous",1
"59356","zebals",1
"59357","zebbidy",1
"59358","zebuszki",1
"59359","zecco",1
"59360","zedlave",1
"59361","zeer",1
"59362","zefrank",1
"59363","zeggen",1
"59364","zehlit",1
"59365","zehn",1
"59366","zeigesar",1
"59367","zeilkamp",1
"59368","zeis",1
"59369","zeiten",1
"59370","zeitgeist",1
"59371","zela",1
"59372","zelam",1
"59373","zelandi",1
"59374","zelena",1
"59375","zelf",1
"59376","zelfredzaam",1
"59377","zelim",1
"59378","zeljam",1
"59379","zelje",1
"59380","zelju",1
"59381","zell",1
"59382","zemaaan",1
"59383","zeme",1
"59384","zemja",1
"59385","zemjotres",1
"59386","zemlje",1
"59387","zemoase",1
"59388","zemrem",1
"59389","zena",1
"59390","zene",1
"59391","zenn",1
"59392","zephaniah",1
"59393","zephryus",1
"59394","zepplin",1
"59395","zepplinn",1
"59396","zepsu",1
"59397","zerah",1
"59398","zercoe",1
"59399","zerkaj",1
"59400","zeroes",1
"59401","zeroo",1
"59402","zerozaku",1
"59403","zerschneidend",1
"59404","zerstorer",1
"59405","zesa",1
"59406","zesh",1
"59407","zespol",1
"59408","zest",1
"59409","zesz",1
"59410","zetas",1
"59411","zeth",1
"59412","zethu",1
"59413","zetsubou",1
"59414","zetsuboushita",1
"59415","zettai",1
"59416","zeza",1
"59417","zezas",1
"59418","zeze",1
"59419","zgjedhjet",1
"59420","zgodi",1
"59421","zgolj",1
"59422","zgradi",1
"59423","zgrijeü¾˜“¤¼io",1
"59424","zgt6akt3eym",1
"59425","zgubic",1
"59426","zha",1
"59427","zhan",1
"59428","zhanü¾Ž–”¼",1
"59429","zhen",1
"59430","zhiureti",1
"59431","zhodnotenie",1
"59432","zhong",1
"59433","zhrbenü¾Ž–”¼",1
"59434","zia",1
"59435","zica",1
"59436","zice",1
"59437","ziceau",1
"59438","ziceti",1
"59439","zici",1
"59440","zid",1
"59441","zidnagi",1
"59442","zie",1
"59443","ziehen",1
"59444","ziek",1
"59445","ziel",1
"59446","ziet",1
"59447","ziewam",1
"59448","ziggo",1
"59449","zigzags",1
"59450","zihflok",1
"59451","zikita",1
"59452","zil",1
"59453","zilele",1
"59454","zilinski",1
"59455","zilleruelo",1
"59456","zillionth",1
"59457","zillow",1
"59458","zimevamoose",1
"59459","zimmer",1
"59460","zimmers",1
"59461","zimovanje",1
"59462","zimpled",1
"59463","zimu",1
"59464","zindabad",1
"59465","zindah",1
"59466","zindahbad",1
"59467","zine",1
"59468","zines",1
"59469","zinfandel",1
"59470","zingers",1
"59471","zingy",1
"59472","zinn",1
"59473","zionist",1
"59474","ziony",1
"59475","zipay",1
"59476","zipline",1
"59477","ziplines",1
"59478","ziploc",1
"59479","zipper",1
"59480","zipping",1
"59481","zippo",1
"59482","zipwiring",1
"59483","zisw",1
"59484","zita",1
"59485","zitkus",1
"59486","zits",1
"59487","zitten",1
"59488","zivaca",1
"59489","zivi",1
"59490","zivili",1
"59491","ziyawa",1
"59492","zizi",1
"59493","zjarrit",1
"59494","zjebane",1
"59495","zjokala",1
"59496","zjokat",1
"59497","zkouü¾˜“¤¼ky",1
"59498","zlate",1
"59499","zlax",1
"59500","zlex",1
"59501","zmaaaagaallllaaaaaaaaaaa",1
"59502","zmagam",1
"59503","zmage",1
"59504","zmajewi",1
"59505","zmatrana",1
"59506","zmienic",1
"59507","zmienilo",1
"59508","zmija",1
"59509","zmrzlina",1
"59510","zmysel",1
"59511","zmysluplnejsia",1
"59512","zn",1
"59513","znacie",1
"59514","znacznie",1
"59515","znae",1
"59516","znaeshe",1
"59517","znajdzie",1
"59518","znajomego",1
"59519","znajomych",1
"59520","znala",1
"59521","znalaz",1
"59522","znanje",1
"59523","znanost",1
"59524","znas",1
"59525","znate",1
"59526","znati",1
"59527","znaü¾˜“¤¼",1
"59528","zni",1
"59529","znoji",1
"59530","znorela",1
"59531","znoreu",1
"59532","znowu",1
"59533","zoals",1
"59534","zodat",1
"59535","zodiacs",1
"59536","zodiaque",1
"59537","zodvihnutie",1
"59538","zoeken",1
"59539","zoel",1
"59540","zoet",1
"59541","zofran",1
"59542","zoidberg",1
"59543","zoilo",1
"59544","zoinks",1
"59545","zojuist",1
"59546","zol",1
"59547","zoliborz",1
"59548","zolto",1
"59549","zoltü¾Œ–”¼n",1
"59550","zomb",1
"59551","zombiee",1
"59552","zombifacation",1
"59553","zomgwdfbbqsauceinahotdogbun",1
"59554","zommg",1
"59555","zommmmbieee",1
"59556","zompacalype",1
"59557","zomrie",1
"59558","zondagen",1
"59559","zonet",1
"59560","zong",1
"59561","zonnebankske",1
"59562","zonnige",1
"59563","zono",1
"59564","zonyo",1
"59565","zood",1
"59566","zoofights",1
"59567","zooka",1
"59568","zookeepers",1
"59569","zool",1
"59570","zoolander",1
"59571","zooo",1
"59572","zooo00oo0m",1
"59573","zoooids",1
"59574","zooooo",1
"59575","zoooooooooooooooo",1
"59576","zooot",1
"59577","zootography",1
"59578","zootown",1
"59579","zootracy",1
"59580","zooworld",1
"59581","zork",1
"59582","zorka",1
"59583","zorro",1
"59584","zorse",1
"59585","zoska",1
"59586","zosta",1
"59587","zostaje",1
"59588","zostawi",1
"59589","zotac",1
"59590","zouden",1
"59591","zouer",1
"59592","zouk",1
"59593","zovele",1
"59594","zovem",1
"59595","zover",1
"59596","zovu",1
"59597","zow",1
"59598","zoü¾Ž–”¼",1
"59599","zp",1
"59600","zpravili",1
"59601","zqik",1
"59602","zran",1
"59603","zraven",1
"59604","zrazky",1
"59605","zrazu",1
"59606","zrdt",1
"59607","zrobisz",1
"59608","zs",1
"59609","zsakmanyat",1
"59610","zsü¾Œ–”¼knyi",1
"59611","zthquh5t0ow",1
"59612","ztoy",1
"59613","zuba",1
"59614","zubaan",1
"59615","zubenelgenubi",1
"59616","zubeneschamali",1
"59617","zubetzblitz",1
"59618","zubi",1
"59619","zucastnenym",1
"59620","zucchinni",1
"59621","zuckerman",1
"59622","zuctovanim",1
"59623","zues",1
"59624","zugspitze",1
"59625","zuidfrankrijk",1
"59626","zuke",1
"59627","zumthor",1
"59628","zunaj",1
"59629","zunehd",1
"59630","zuo3l",1
"59631","zup",1
"59632","zur",1
"59633","zurich",1
"59634","zurkare",1
"59635","zurü¾˜¶˜¼ckkehren",1
"59636","zus",1
"59637","zusje",1
"59638","zuuurka",1
"59639","zuzannah",1
"59640","zuzu",1
"59641","zv",1
"59642","zvani",1
"59643","zvezdane",1
"59644","zvezde",1
"59645","zvezdu",1
"59646","zvija",1
"59647","zvjezda",1
"59648","zvlü¾Œ–”¼ü¾˜“¤¼tny",1
"59649","zvon",1
"59650","zvone",1
"59651","zw",1
"59652","zwaaaaaaaaaaaaaaaaare",1
"59653","zwager",1
"59654","zwakheid",1
"59655","zwanzig",1
"59656","zwara",1
"59657","zwardonia",1
"59658","zware",1
"59659","zwart",1
"59660","zwee",1
"59661","zweet",1
"59662","zwei",1
"59663","zweite",1
"59664","zwemmen",1
"59665","zwemploeg",1
"59666","zwerft",1
"59667","zwgrafhsw",1
"59668","zwiedzania",1
"59669","zwolle",1
"59670","zwykle",1
"59671","zxa",1
"59672","zxcvbnm",1
"59673","zyaada",1
"59674","zygote",1
"59675","zyn",1
"59676","zyncmtvtj",1
"59677","zynnnnnnnnnnnnnn",1
"59678","zyrna",1
"59679","zywiec",1
"59680","zyx",1
"59681","zyxwvutsrqponmlkjihgfedcba",1
"59682","zza",1
"59683","zzem",1
"59684","zzzonked",1
"59685","zzzziiiiiig",1
"59686","zzzzzzzzon",1
"59687","zzzzzzzzzzzzzpt",1
"59688","zzzzzzzzzzzzzzzzzzzzzz",1
"59689","zzzzzzzzzzzzzzzzzzzzzzzz",1
"59690","zzzzzzzzzzzzzzzzzzzzzzzzz",1
"59691","zzzzzzzzzzzzzzzzzzzzzzzzzzzzz",1
"59692","zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz",1
"59693","zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz",1
"59694","zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz",1
"59695","zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz",1
"59696","zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz",1
"59697","zü¾Œ¶˜¼",1
"59698","zü¾Œ–”¼bavn",1
"59699","zü¾Œ–”¼jemc",1
"59700","zü¾Œ–”¼kladu",1
"59701","zü¾¦˜¼ld",1
"59702","zü¾Ž–”¼lf",1
"59703","zü¾Ž–”¼ro",1
"59704","zü¾Œ–”¼rva",1
"59705","zü¾Œ–”¼rü¾Œ¶˜¼vizsga",1
"59706","zü¾™†”¼t",1
"59707","zü¾Œ–”¼v",1
"59708","zü¾Œ–”¼ü¾˜“¤¼titou",1
"59709","zü¾Œ†”¼ü¾Œ†”¼ü¾Œ†”¼ü¾Œ†”¼lig",1
"59710","ü¾Œ¶ˆ¼",1
"59711","ü¾˜–˜¼",1
"59712","ü¾™†ˆ¼",1
"59713","ü¾˜–ˆ¼",1
"59714","ü¾Œ¶¼",1
"59715","ü¾³ ¼",1
"59716","ü¾™†¼",1
"59717","ü¾˜–Œ¼",1
"59718","ü¾™“ ¼",1
"59719","ü¾˜¶Œ¼",1
"59720","ü¾£ ¼",1
"59721","ü¾Œ¦”¼",1
"59722","ü¾Œ£ ¼",1
"59723","ü¾™–¼",1
"59724","ü¾–„¼",1
"59725","ü¾Œ¶„¼1",1
"59726","ü¾Œ¶„¼10",1
"59727","ü¾Œ¶„¼100",1
"59728","ü¾Œ¶„¼120",1
"59729","ü¾Œ¶„¼130",1
"59730","ü¾Œ¶„¼135",1
"59731","ü¾Œ¶„¼140",1
"59732","ü¾Œ¶„¼150",1
"59733","ü¾˜–ˆ¼15ü¾˜–ˆ¼",1
"59734","ü¾Œ¶„¼17",1
"59735","ü¾Œ¶„¼2",1
"59736","ü¾Œ¶„¼202",1
"59737","ü¾Œ¶„¼225",1
"59738","ü¾Œ¶„¼24",1
"59739","ü¾Œ¶„¼250",1
"59740","ü¾¦„¼3",1
"59741","ü¾Œ¶„¼350",1
"59742","ü¾†ˆ¼3ü¾Œ“¤¼",1
"59743","ü¾Œ¶„¼4000",1
"59744","ü¾Œ¶„¼410",1
"59745","ü¾Œƒ ¼600",1
"59746","ü¾Œ¶„¼600",1
"59747","ü¾Œ¶„¼630",1
"59748","ü¾Œ¶„¼650",1
"59749","ü¾Œ¶„¼8",1
"59750","ü¾Œ¶„¼96",1
"59751","ü¾˜¦„¼absence",1
"59752","ü¾Œ–„¼adios",1
"59753","ü¾™“¤¼aidims",1
"59754","ü¾™“ ¼ak",1
"59755","ü¾™“¤¼ak",1
"59756","ü¾™¦ˆ¼alguien",1
"59757","ü¾Œ–„¼algunas",1
"59758","ü¾™“ ¼alien",1
"59759","ü¾Œ³¤¼alien",1
"59760","ü¾Œ³¤¼an",1
"59761","ü¾Œ³¤¼and",1
"59762","ü¾™“¤¼ang",1
"59763","ü¾™“ ¼ao",1
"59764","ü¾˜¦„¼aprü¾Ž†”¼s",1
"59765","ü¾Œ³¤¼ask",1
"59766","ü¾˜“¤¼auksmas",1
"59767","ü¾˜¦„¼avoir",1
"59768","ü¾™–˜¼aü¾Œ†˜¼",1
"59769","ü¾Œ†ˆ¼aü¾Œ†ˆ¼",1
"59770","ü¾¦„¼b",1
"59771","ü¾Œ“¤¼bana",1
"59772","ü¾™¦ˆ¼banner",1
"59773","ü¾™¦ˆ¼barrerü¾Œ–”¼",1
"59774","ü¾³¤¼benjamin",1
"59775","ü¾˜¶˜¼bercool",1
"59776","ü¾˜¶˜¼bergeben",1
"59777","ü¾˜¶˜¼berkule",1
"59778","ü¾˜¶¼bernahme",1
"59779","ü¾–Œ¼bo",1
"59780","ü¾Œ³¤¼boy",1
"59781","ü¾Ž–”¼bren",1
"59782","ü¾Œ³¤¼but",1
"59783","ü¾Œ³¤¼c",1
"59784","ü¾Œ–”¼c",1
"59785","ü¾Œ–„¼casi",1
"59786","ü¾Œ³¤¼cause",1
"59787","ü¾Œ“¤¼chinaü¾Œ£¤¼s",1
"59788","ü¾Œ¶˜¼cio",1
"59789","ü¾†”¼ckel",1
"59790","ü¾†”¼cklas",1
"59791","ü¾†”¼ckliga",1
"59792","ü¾†”¼ckligaste",1
"59793","ü¾Ž–”¼clair",1
"59794","ü¾Œ³¤¼cogito",1
"59795","ü¾Œ³¤¼confia",1
"59796","ü¾Ž–”¼conomie",1
"59797","ü¾Œ“¤¼coolü¾Œ£¤¼",1
"59798","ü¾Œ³¤¼courage",1
"59799","ü¾Ž–”¼couter",1
"59800","ü¾Ž–”¼cris",1
"59801","ü¾Ž–”¼crivant",1
"59802","ü¾Ž–”¼crouler",1
"59803","ü¾˜¶˜¼csü¾¦˜¼rü¾¦˜¼g",1
"59804","ü¾Œ–„¼cualquier",1
"59805","ü¾™¦ˆ¼cuü¾Œ–”¼ndo",1
"59806","ü¾™¦ˆ¼cü¾Œ¶˜¼mo",1
"59807","ü¾Œ–”¼d",1
"59808","ü¾Œ¶˜¼d",1
"59809","ü¾Œ–„¼de",1
"59810","ü¾Ž†˜¼de",1
"59811","ü¾Œ–„¼decencia",1
"59812","ü¾–˜¼dede",1
"59813","ü¾Œ³¤¼deep",1
"59814","ü¾Ž†˜¼delagt",1
"59815","ü¾Ž†˜¼delegger",1
"59816","ü¾Œ³¤¼demosthenesü¾Œ£¤¼",1
"59817","ü¾ƒ¤¼det",1
"59818","ü¾Œ³¤¼disorderü¾ƒ¤¼",1
"59819","ü¾Œ³¤¼distance",1
"59820","ü¾Ž–”¼dition",1
"59821","ü¾Œ³¤¼dizei",1
"59822","ü¾Œ–„¼dl",1
"59823","ü¾Œ³¤¼do",1
"59824","ü¾™†”¼dolo",1
"59825","ü¾™¦ˆ¼dominas",1
"59826","ü¾Œ³¤¼don",1
"59827","ü¾Œ³¤¼donde",1
"59828","ü¾Œ“¤¼donü¾Œ£¤¼t",1
"59829","ü¾Œ³¤¼donü¾Œ£¤¼t",1
"59830","ü¾Œ³¤¼dream",1
"59831","ü¾Ž†„¼dude",1
"59832","ü¾™¦ˆ¼dü¾Œ¶˜¼nde",1
"59833","ü¾Œ³¤¼dü¾™†”¼t",1
"59834","ü¾™“¤¼ebrotu",1
"59835","ü¾™“¤¼edna",1
"59836","ü¾“ ¼eh",1
"59837","ü¾™–¼eir",1
"59838","ü¾¦˜¼elda",1
"59839","ü¾˜“¤¼ele",1
"59840","ü¾™“¤¼eli",1
"59841","ü¾™“¤¼eljama",1
"59842","ü¾˜¦„¼em",1
"59843","ü¾™“¤¼eme",1
"59844","ü¾™“¤¼enama",1
"59845","ü¾™“¤¼enske",1
"59846","ü¾Œ³¤¼enthusiasm",1
"59847","ü¾˜“ ¼entlambert",1
"59848","ü¾™¦ˆ¼entonces",1
"59849","ü¾™“¤¼enu",1
"59850","ü¾™“¤¼eny",1
"59851","ü¾˜“ ¼erbedü¾™“¤¼ija",1
"59852","ü¾˜“ ¼erif",1
"59853","ü¾Œ–„¼esto",1
"59854","ü¾™¦ˆ¼estü¾Œ–”¼s",1
"59855","ü¾Œ³¤¼euphoriaü¾ƒ¤¼",1
"59856","ü¾Œ³¤¼every",1
"59857","ü¾Ž†˜¼f",1
"59858","ü¾Œ³¤¼fame",1
"59859","ü¾Œ£¤¼feel",1
"59860","ü¾Œ–„¼feliz",1
"59861","ü¾Ž“¤¼finally",1
"59862","ü¾Œ–„¼firma",1
"59863","ü¾Œ³¤¼first",1
"59864","ü¾Œ³¤¼freedom",1
"59865","ü¾Œ–„¼futbol",1
"59866","ü¾Ž–”¼g",1
